Size,IsPolytopal
AbstractRotaryPolytope([ 12, 12 ], "s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2^2*s1^-4*(s1^-1*s2)^2*s1^-2, s2^2*s1^2*s2*s1^-1*s2^-1*s1*s2^-2*s1*s2^2*s1^-1")#3120#true
RotaryManiplex([ 12, 12 ], "s2*s1^-1*(s1^-1*s2)^2*s2*s1^2*(s2*s1^-1)^3*s1^-1*s2^-1*s1*s2^-1*s1^-1*(s1^-1*s2)^2*s1^-1*s2^-2*s1^2*s2, s2^2*s1^4*s2^2")#3120#false
AbstractRotaryPolytope([ 12, 20 ], "(s1*s2^-1*s1^2)^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1*s2^-1*s1*s2^2*s1^-2*s2*(s2*s1^-1*s2^-1*s1)^2*s2")#3120#true
AbstractRotaryPolytope([ 20, 12 ], "(s1*s2^-1*s1^2)^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^-2*s2^-2*s1^-2*s2^-1*s1^2*s2^-2*s1*s2*s1^-1*s2^-1*s1^2")#3120#true
AbstractRotaryPolytope([ 12, 30 ], "s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1^2*s2^5*s1*s2^-1*s1^-1*s2^4, (s2*s1^-5)^2, s2*s1^-1*s2*(s1^-2*s2*s1^-1)^2*s1^-1, s2^3*s1*s2^-1*s1*(s2^-1*s1*s2*s1^-1)^2")#3120#true
AbstractRotaryPolytope([ 12, 30 ], "(s2^-2*s1*s2^-2)^2*s1^2, s1^2*s2^3*s1^-1*s2*s1*s2^-2, s2*s1^2*s2^2*s1^3*s2^-2*s1^-2*s2^-4*s1*s2, s2^2*s1^5*s2^2*s1^-1")#3120#true
AbstractRotaryPolytope([ 30, 12 ], "(s1*s2^-1*s1^4)^2, s1^2*s2^2*s1*s2^-1*s1^2*s2^-1*s1^-1*(s1^-1*s2)^2, s1^2*s2^2*s1^4*s2^-1*s1^-1*s2*s1^3, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1")#3120#true
AbstractRotaryPolytope([ 30, 12 ], "s1*(s2^-1*s1^2*s2^-1)^2*s1^3, s2*s1*s2^-1*s1^-5*s2*(s2*s1^-1*s2^-1*s1)^2*s2, s2^2*s1^3*s2^-1*s1*s2*s1^-2, s2^3*s1^2*s2^-1*s1^2*s2^2")#3120#true
AbstractRotaryPolytope([ 12, 52 ], "(s1*s2^-1*s1^2)^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^-1*s2^2*(s1*s2^-1)^2*s1^-1*s2*s1^-2, s2^4*s1*s2^-1*s1*s2^7*s1^-1*s2^-6*s1^-1*s2*s1*s2^-2*s1*s2^3*s1^-1*s2^-1*s1*s2")#3120#true
AbstractRotaryPolytope([ 52, 12 ], "(s1*s2^-1*s1^2)^2, s1^6*s2^-1*s1^-10*s2^-1*s1^4*s2^-1*s1^-1*s2*s1*s2^-1*s1^-3*s2*s1, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^-2*s2^2*s1^2*s2^-2*s1^-1*s2*s1^-1, s2^6*s1*s2^-3*s1*s2^3")#3120#true
RotaryManiplex([ 12, 60 ], "s2^-1*s1*s2^4*s1*s2^-2*s1^-1*s2^2*s1*s2^-1, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^-1*(s1^-2*s2)^2*s1^-1*s2*s1^-2, s2*s1^-1*s2*s1^3*s2^-1*s1^2*s2*s1^-2, s2^2*s1^2*s2*s1^-1*s2^-1*s1*s2^-2*s1*s2^2*s1^-1")#3120#false
RotaryManiplex([ 12, 60 ], "(s2^-2*s1*s2^-2)^2*s1^2, s1^2*s2^3*s1^-1*s2*s1*s2^-2, s2*s1*s2^-1*s1^2*s2^-1*s1^-1*s2*s1^2*s2^4*s1^-1*s2^-1*s1*s2, s2^2*s1^5*s2^2*s1^-1")#3120#false
AbstractRotaryPolytope([ 12, 60 ], "(s2^-1*s1)^2*s1*s2^-2*s1^3*s2^-2, s2^-1*s1*s2^4*s1*s2^-2*s1^-1*s2^2*s1*s2^-1, s2*s1*s2^-1*s1^4*s2*s1^-2*s2*s1^-1")#3120#true
AbstractRotaryPolytope([ 12, 60 ], "s1^-1*s2*s1^-5*s2*(s2*s1^-1)^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^2*s2*s1^-1*(s2^-1*s1)^2*s2^2*s1^-1, s2^2*s1^-2*s2^2*s1^-1*s2^-6*s1")#3120#true
RotaryManiplex([ 12, 60 ], "(s2^-1*s1^3*s2^-1)^2*s1^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1*s2^2*s1^2*s2^3*s1*s2^-2*s1^-1*s2^2*s1*s2^-1, s2*s1^5*s2*s1^-3")#3120#false
RotaryManiplex([ 15, 30 ], "(s2^-1*s1^2*s2^-1)^2*s2^-6*s1, s1*s2*(s2*s1*s2^-1*s1^-1)^2*s2*s1^-1*s2^3*(s1*s2^-2)^2*s1^-1*s2^2*s1*s2^-1, s2*s1^4*s2*s1^-2, s2^3*s1^2*s2^-1*s1^2*s2^2")#3120#false
RotaryManiplex([ 30, 15 ], "s2^-1*s1^2*s2^2*s1^3*s2*s1^-3*s2^-1*s1^3*s2*s1^-2*s2^-1*s1^2*s2*s1^-2*s2*s1^-1*s2^-1, (s1*s2^-1)^4*s1^2*s2^-2*s1^2*s2^-1, s2^2*s1^5*s2^2*s1^-1, s2^3*s1*s2^-2*s1*s2")#3120#false
RotaryManiplex([ 60, 12 ], "(s1*s2^-1*s1^4)^2, s1*s2*s1^-2*s2*s1^3*s2^-1*s1^-2*s2*s1^2")#3120#false
RotaryManiplex([ 60, 12 ], "(s2^-1*s1^3)^2*s2^-4, s1^-2*s2^-1*(s1*s2*s1^-2*s2^-1*s1)^2*s2^-1, s2*s1^-1*s2^3*(s1^2*s2^-1)^2*s1^-1, s2^2*s1^4*s2^-1*s1*s2*s1^-3")#3120#false
AbstractRotaryPolytope([ 60, 12 ], "s1^-2*s2*s1^5*s2*s1^-1*s2^-2*s1^-2, (s1^3*s2^-1*s1)^2*s2^-2, s1^2*s2^2*(s1*s2^-1)^2*s1^-2*s2^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1")#3120#true
AbstractRotaryPolytope([ 60, 12 ], "(s1*s2^-1*s1)^4, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1*s2*s1^-2*s2*s1^3*s2^-1*s1^-2*s2*s1^2, s2*s1^7*(s1*s2^-1)^2*s1^3*s2")#3120#true
RotaryManiplex([ 60, 12 ], "s1*(s2^-1*s1^2*s2^-1)^2*s1^3, s1*s2^2*s1*s2^-1*s1^-2*s2^2*s1^-1*s2^-1*s1*s2^2*s1^4, s2^2*s1^3*s2^-1*s1*s2*s1^-2, s2^3*s1^2*s2^-1*s1^2*s2^2")#3120#false
RotaryManiplex([ 12, 156 ], "s2^-3*s1^-1*s2^2*s1^-2*s2^2*s1*s2^-6*s1^-1*s2^2*s1^2*s2^2*s1^-1*s2^-2*s1^-1*s2*s1^-1*s2^-3*s1^-1*s2^2*s1*s2^-1, (s2^-1*s1^3*s2^-1)^2*s1^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^5*s2*s1^-3, s2^2*s1*s2^-1*s1^2*s2*s1^-1*s2^-1*s1*s2*s1^-1")#3120#false
RotaryManiplex([ 156, 12 ], "(s2^-1*s1^3)^2*s2^-4, s1^17*s2*s1^-5*s2^-2*s1^-2*s2*s1^2, s1*s2^2*s1^-1*s2*s1^2*s2^-2*s1^-1*s2*s1, s2^2*s1^4*s2^-1*s1*s2*s1^-3")#3120#false
RotaryManiplex([ 20, 60 ], "(s2^-1*s1^3*s2^-1)^4, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1*s2^2*s1^-1*s2*s1^2*s2^-2*s1^-1*s2^2*s1*s2^-1, s2*s1^5*s2*s1^-3")#3120#false
RotaryManiplex([ 60, 20 ], "s1^-3*s2^-1*s1^5*s2*s1^-3*s2^-1*s1*s2, s1^10*s2^-2*s1*(s1^2*s2^-1)^2*s1, s1^2*s2*s1^-1*s2*s1^2*s2^-1*s1^-2*s2^2*s1*s2^-1, s2*s1^-1*s2^3*(s1^2*s2^-1)^2*s1^-1, s2^2*s1^4*s2^-1*s1*s2*s1^-3")#3120#false
RotaryManiplex([ 30, 60 ], "(s2^-1*s1^5*s2^-1)^4*s1^2, s2*s1^7*s2*s1^-5, s2*s1^2*s2^2*s1^-1*s2^-2*s1*s2*s1^-1*s2^-1*s1*s2, s2^2*s1^3*s2^-1*s1*s2*s1^-2, s2^3*s1^2*s2^-1*s1^2*s2^2")#3120#false
RotaryManiplex([ 30, 60 ], "(s2^-2*s1*s2^-2)^6, s1^2*s2^3*s1^-1*s2*s1*s2^-2, s2*s1^2*s2^2*s1^3*s2*s1^-2*s2^-1*s1*s2, s2^2*s1^5*s2^2*s1^-1")#3120#false
RotaryManiplex([ 60, 30 ], "s1^2*s2^3*s1^-1*s2*s1*s2^-2, s2*s1^2*s2^2*s1^3*s2*s1^-2*s2^-1*s1*s2, s2^2*s1^5*s2^2*s1^-1, s2^3*s1^-1*s2^2*s1^-11*s2*((s2*s1^-1)^2*s1^-2)^2")#3120#false
RotaryManiplex([ 60, 30 ], "(s2^-1*s1^5*s2^-1)^3*s2^-2*s1*(s1*s2^-1)^2*s1^2, s2*s1^7*s2*s1^-5, s2*s1^2*s2^2*s1^-1*s2^-2*s1*s2*s1^-1*s2^-1*s1*s2, s2^2*s1^3*s2^-1*s1*s2*s1^-2, s2^3*s1^2*s2^-1*s1^2*s2^2")#3120#false
RotaryManiplex([ 60, 60 ], "s2^-1*s1^-2*s2*s1^2*s2^-1*s1^-1*s2*s1, s2^-1*s1^-1*s2*s1*s2^-1*s1^3*s2^3*s1^-1")#3120#false
RotaryManiplex([ 60, 60 ], "s2*s1*s2^-1*s1^3*s2*s1^-2*s2, s2^2*s1^4*s2^-1*s1^-2*s2")#3120#false
RotaryManiplex([ 60, 60 ], "(s2*s1^-1)^2*s2*s1*(s1*s2^-1)^2*s1*s2, s2^2*s1^4*s2^2")#3120#false
RotaryManiplex([ 60, 60 ], "(s2^-2*s1*s2^-2)^12, s2^2*s1*s2^-1*s1^-1*s2*s1^2*s2^-1*s1^-2*s2*s1^2, s2^2*s1^5*s2^2*s1^-1, s2^3*s1*s2^-2*s1*s2")#3120#false
RotaryManiplex([ 60, 60 ], "s2^-1*(s1^-1*s2)^2*s2*s1*s2^-1*s1^-1*s2*s1*s2^-2*s1, (s2^-1*s1^2*s2^-1)^15, s2*s1^4*s2*s1^-2, s2^3*s1^2*s2^-1*s1^2*s2^2")#3120#false
RotaryManiplex([ 52, 156 ], "(s2^-1*s1^3*s2^-1)^10*s1^2, s1*s2^3*s1*s2^-1*s1^-1*s2*s1*s2^-1, s2*s1^5*s2*s1^-3")#3120#false
RotaryManiplex([ 156, 52 ], "s1^-2*s2^-2*s1^4*s2^2*s1^-2, s1^28*s2^-1*s1^3*s2^-2*s1^2*s2^-1*s1^11*s2^-2*s1^2, s1^2*s2^2*s1^2*s2^-1*s1^-2*s2")#3120#false
RotaryManiplex([ 156, 156 ], "s2*s1^-1*s2*s1^2*s2^-1*s1*s2, s2^2*s1^4*s2^2")#3120#false
RotaryManiplex([ 92, 92 ], "s2^-24*s1*(s1*s2^-1)^4*s2^-2*(s2^-2*s1)^2*s2^-3*s1^2, s2^-1*s1*s2^-1*(s1^-1*s2*s1^-1)^2*s2^-2*s1*s2^-1*s1^-1*s2*s1, s2^2*s1^4*s2^2")#3128#false
AbstractRotaryPolytope([ 6, 261 ], "(s1*s2^-2)^2, (s1*s2^-1)^2*s1^-2*(s2^-1*s1)^2, s2^3*s1^-1*s2^-27*s1^-1*s2^5*s1^-2*s2^8*s1^-1*s2^-9*s1^-1*s2^29*s1^-2*s2^4*s1^-1*s2^-1*s1*s2")#3132#true
AbstractRotaryPolytope([ 261, 6 ], "s2^-1*s1*s2^-2*(s1^-1*s2)^2*s2*s1, s1^-47*s2^-1*s1^4*s2*s1^-3*s2^2*s1^-33, (s1*s2^-1*s1)^2")#3132#true
RotaryManiplex([ 174, 261 ], "s1*s2^2*s1^-1*s2*s1^2*s2^-1*s1^2*s2^2, s1*s2^3*s1*s2^-1*s1^-1*s2*s1*s2^-1, s2^2*s1^-1*s2^2*s1^-38*s2*(s2*s1^-1)^2*s2^3*s1^-3*s2*s1^-32, s2^2*s1^5*s2^2*s1^-1")#3132#false
RotaryManiplex([ 261, 174 ], "s1^-47*s2^2*s1^-1*(s1^-1*s2)^2*s1^-33, s1^-1*s2*s1*s2^-1*s1^3*s2^2*s1^-1, s1*s2^-1*s1^-1*s2*s1^2*s2^-1*s1^-2*s2")#3132#false
AbstractRotaryPolytope([ 4, 16 ], "(s2*s1^-1*s2)^4, s2*s1^2*s2^3*s1^-1*s2^-2*s1*s2*(s2*s1^-1)^2*s2")#3136#true
AbstractRotaryPolytope([ 4, 16 ], "s2^-4*s1^2*s2^-1*s1*(s2*s1^-1)^2*s2*s1*s2^-2, s2*s1^2*s2^-1*s1*s2^2*s1^-2*s2^-1*s1*s2, s2^5*(s2*s1^-1)^2*s2^2*s1^2*s2")#3136#true
AbstractRotaryPolytope([ 16, 4 ], "(s1*s2^-1*s1)^4, s1^2*s2^-1*s1^6*s2^-1*s1^2*s2^2*s1^2, s1^2*s2*s1^-1*s2*s1^3*s2^-1*s1^-1*s2*s1*(s1*s2^-1)^2")#3136#true
AbstractRotaryPolytope([ 16, 4 ], "(s2^-2*s1^-1*(s1^-1*s2)^2*s1)^2, s1*s2^2*s1^-1*s2*s1^2*s2^-2*s1^-1*s2*s1, s2*s1^6*(s1*s2^-1)^2*s1^2*s2")#3136#true
AbstractRotaryPolytope([ 14, 14 ], "s1^-2*(s2^-1*s1)^2*s1*s2^-1*s1^-1*s2^3, s1^-1*s2*s1^2*s2^-1*s1^3*s2^4, s2*s1^-3*s2^3*(s2*s1^-1)^2*s1^-3")#3136#true
AbstractRotaryPolytope([ 14, 14 ], "s1^-2*s2*s1^4*s2^-1*s1*s2*s1^-1*s2, (s2*s1^-1)^2*s2*s1^2*s2^-2*s1*s2^-1*s1^-1, s2^2*s1*(s2^-1*s1*s2*s1^-1)^3*s2^-3*s1*s2^3")#3136#true
AbstractRotaryPolytope([ 16, 16 ], "s1^-1*s2*s1^-2*(s1^-1*s2)^2*s2^2*s1^-5*s2, s1*s2^-1*s1^-1*s2^2*s1^2*s2^-2*s1^-2*s2, s2*s1*s2^-1*s1^2*s2*s1^-1*s2")#3136#true
AbstractRotaryPolytope([ 16, 16 ], "s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, (s2*s1^-1)^2*s2*s1*(s1*s2^-1)^2*s1*s2, s2*s1^-1*s2*s1^5*s2*s1^-1*s2^-1*s1*s2^2, s2*s1*s2^-2*s1^3*(s2*s1^-1)^2*s2")#3136#true
RotaryManiplex([ 98, 98 ], "(s1^-1*s2*s1*s2^-1)^2, s1^-1*s2*s1*s2^-1*s1^3*s2*s1^-1*s2")#3136#false
RotaryManiplex([ 196, 196 ], "(s2^-1*s1*s2^-2)^49, s1^2*s2^2*s1^-1*s2*s1^2, s1*s2*s1^-2*s2*s1^2*s2^-1")#3136#false
RotaryManiplex([ 196, 196 ], "s1^-2*s2^-2*s1^3*s2*s1^-1*s2, s1^54*s2^-2*s1^3*s2^-1*s1^38, s1^2*s2^2*s1*s2^-1*s1^-1*s2")#3136#false
AbstractRotaryPolytope([ 4, 4 ], "s1^2*(s2^2*s1^-2)^6*s2^2*(s1*s2^-1)^2*(s1^-2*s2^2)^6")#3152#true
RotaryManiplex([ 316, 316 ], "s2^-85*s1*(s2^-1*s1*s2^-1)^23*s2^-2*s1, s1*(s2*s1^-1)^2*s2^-2*s1, s2^2*s1^4*s2^2")#3160#false
AbstractRotaryPolytope([ 7, 14 ], "s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^2*s2*s1^-1*s2^-1*s1^2*s2^-1*s1*(s2*s1^-1)^2")#3164#true
AbstractRotaryPolytope([ 7, 14 ], "s1^-2*s2^-1*s1^2*s2*s1^-1*(s1^-1*s2)^2*s2^2, (s1*s2^-1*s1^-1*s2^2*s1)^2")#3164#true
AbstractRotaryPolytope([ 7, 14 ], "s1*s2^-1*s1^-1*(s1^-2*s2)^2*s1*s2^-1*(s1^-1*s2)^2, (s1*s2^-1*s1^-1*s2^2*s1)^2")#3164#true
AbstractRotaryPolytope([ 14, 7 ], "s1^-2*s2*s1^4*s2^-1*s1*s2^2*s1^-1, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1")#3164#true
AbstractRotaryPolytope([ 14, 7 ], "s2^-1*s1^-3*s2*s1^3*s2^-1*s1^-2*s2*s1^2, (s1*s2^-1*s1^-1*s2^2*s1)^2")#3164#true
AbstractRotaryPolytope([ 14, 7 ], "s2^-2*s1^5*s2*s1^-1*s2*s1^2*s2^-1, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1")#3164#true
AbstractRotaryPolytope([ 4, 88 ], "(s2*s1^-1)^6, s2*s1^-1*s2^3*s1*s2^-1*s1^2*s2^3, s2*s1^2*s2^-1*s1*s2^2*s1^-2*s2^-1*s1*s2, s2^8*s1*s2^-3*s1*s2^6*s1*s2^-1*s1*s2^2*s1*s2^-4*s1^-1*(s2*s1^-1*s2^-2*s1)^3*s2*(s2^2*s1^-1*s2^-1*s1)^2*s2*s1^-1*s2^-1*s1*s2^2")#3168#true
AbstractRotaryPolytope([ 88, 4 ], "s1^2*s2^-1*s1^4*s2^2*s1^-1*s2*s1, s1^25*s2*s1^-1*s2*s1*s2^-1*s1^-3*s2*s1^14")#3168#true
AbstractRotaryPolytope([ 8, 44 ], "s2^-1*s1^-2*(s1^-2*s2)^2*s1^2*s2^-1, s1^-1*s2^-3*s1*s2^7*s1^-1*s2^-3*s1*s2*s1^-1*s2^-1*s1*s2^4*s1^-1*s2^-1*s1*s2^2")#3168#true
AbstractRotaryPolytope([ 44, 8 ], "(s1*s2^-1*s1^2)^2, s1*s2^-1*s1*s2^3*s1*s2^-2*s1^-1*s2^2, s1*s2^2*s1^15*s2^-1*s1^-2*s2*s1^2*s2^-1*s1^-1*s2*s1, s2*s1^-2*s2^2*s1^2*s2^-2*s1^-1*s2*s1^-1")#3168#true
AbstractRotaryPolytope([ 8, 88 ], "s2^-1*s1^3*s2^-1*s1^-2*(s2^-1*s1)^2*s1, (s1*s2^-1)^4, s2^11*s1^2*s2^4*s1^-1*s2^-2*s1*s2^5")#3168#true
AbstractRotaryPolytope([ 88, 8 ], "(s1*s2^-1)^4, s1^2*s2^-3*s1^-5*s2^-1*s1^15, s1^2*s2^-1*s1^4*s2^-1*s1*s2^2*s1")#3168#true
RotaryManiplex([ 44, 88 ], "(s1^-1*s2*s1^-1)^2*s1^-3*s2^2*s1^-2*(s1^-1*s2)^4*s1^-1, s1*s2^4*s1*s2^-1*s1^-2*s2^-3, s2*s1^5*s2*s1^-3, s2*s1^2*s2*s1^-1*(s2^-1*s1)^2*s2^2*s1^-1")#3168#false
RotaryManiplex([ 88, 44 ], "s1^-1*s2*s1^-3*s2*s1^-13*s2^2*s1^-1, s1^2*s2*s1^-1*s2*s1^2*s2^-1*s1^-2*s2*s1, s1^2*s2^2*s1^3*s2^-1*s1^-3*s2, s2*s1^-2*s2^-1*(s1*s2^-1*s1)^2*s2^2*s1^-2")#3168#false
RotaryManiplex([ 88, 88 ], "(s2^-1*s1*s2^-3)^17*s1^3, s1^-1*s2*s1^5*s2^3, s2*s1*s2^-1*s1^2*s2*s1^-1*s2")#3168#false
AbstractRotaryPolytope([ 4, 4 ], "s2*s1*(s1*s2*s1^-1*s2^-1)^4*s1*s2*(s2*s1^-1)^13*s1^-1*s2^-1*s1*s2")#3176#true
AbstractRotaryPolytope([ 6, 6 ], "(s1^-1*s2*s1^-2)^2*s2^-1*s1^2*s2*s1^-2*s2^-1*(s1*s2^-1*s1)^4*s1*s2*s1^-1*s2^-1*s1^2*s2*s1^-2*s2^-1*s1^2*s2, (s1*s2^-2)^2")#3192#true
AbstractRotaryPolytope([ 6, 6 ], "s1^-1*s2*(s1^-1*s2^2*s1*s2^-1*s1^-1*s2*s1*s2^-1)^2*s1*s2^-1*s1*s2^2*(s1*s2^-1)^2*(s2^-1*s1^-1*s2*s1)^2*s2^-2*s1^-1*s2^2*s1*s2^-1*s1^-1*s2, (s2*s1^-2)^2")#3192#true
AbstractRotaryPolytope([ 6, 6 ], "s1^2*s2^-3*s1^2*s2^-1*s1^-1*s2^2*s1, s1^2*(s2*s1^-1)^2*s1^-1*s2*s1^2*s2^-1*s1^-2*s2*s1^3*s2^-1, s1*s2^2*s1^2*s2^-3*s1*s2^-2*s1^-1*s2^2*s1*s2^-1, (s2*s1^-2*s2)^3")#3192#true
AbstractRotaryPolytope([ 6, 6 ], "s1^-2*s2^-1*(s1*s2*s1^-2*s2^-1*s1)^2*s2^-1, s1^2*s2^-3*s1^2*s2^-1*s1^-1*s2^2*s1, (s2*s1^-2*s2)^3")#3192#true
AbstractRotaryPolytope([ 6, 6 ], "s1^-1*s2^2*s1^-1*s2*s1*s2^-1*s1^-1*s2*s1^2*s2^-2*s1^-2*s2^3, s1^2*s2^-3*s1^2*s2^-1*s1^-1*s2^2*s1, s1^2*(s2*s1^-1)^2*s1^-1*s2*s1^2*s2^-1*s1^-2*s2*s1^3*s2^-1, (s2*s1^-2*s2)^3")#3192#true
AbstractRotaryPolytope([ 6, 6 ], "s1^2*s2^-3*s1^2*s2^-1*s1^-1*s2^2*s1, s1*s2^2*s1*s2^-1*s1^-2*(s1^-1*s2)^2*s1*s2^-1*s1^-2*s2^2*s1, (s2*s1^-2*s2)^3")#3192#true
AbstractRotaryPolytope([ 6, 6 ], "(s1*s2^-2)^2, s2*s1^-3*s2*s1^-2*(s2^-1*s1)^2*s2^-1*s1^-2*s2*s1^-3*(s2^-1*s1^2)^2*s2^-1*s1^-3*s2*s1^-2*s2^-1*s1*s2*(s1^-1*s2*s1^-1)^2")#3192#true
AbstractRotaryPolytope([ 6, 6 ], "s1*s2*(s2*s1*s2^-1*s1^-1)^3*(s2*s1^-1)^2*s2^-1*s1*s2^2*(s1*s2^-1)^2*(s2^-1*s1^-1*s2*s1)^2*s2^-2*s1^-1*s2^2*s1*s2^-1*s1^-1*s2*s1, (s2*s1^-2)^2")#3192#true
AbstractRotaryPolytope([ 6, 42 ], "s1^-1*s2^-1*s1*(s1*s2^-1)^2*s1^-3*s2*s1^-1, s1^-2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1^-1, s2*s1^2*s2*s1^-1*(s2^-1*s1*s2*s1^-1*s2^-1*s1)^2*s2^2*s1^-1, (s2^4*s1^-1*s2^-3*s1^-1)^2")#3192#true
AbstractRotaryPolytope([ 6, 42 ], "(s1*s2^-2)^2, s2*s1^2*s2*s1^-1*(s2^-1*s1*s2*s1^-1*s2^-1)^2*s1*s2*(s2*s1^-1*s2^-1*s1)^2*s2, s2*s1^2*s2*(s1^-1*s2*s1^-1)^4*s1^-1*s2^-1*s1^2*s2*s1^-2*s2^-1*s1*s2")#3192#true
AbstractRotaryPolytope([ 42, 6 ], "(s1*s2^-1*s1^4)^2, s1*s2^-1*s1^3*s2*s1^-2*s2^2*s1*s2^-1*s1^-2*s2*s1, s1^2*s2^-3*s1^2*s2^-1*s1^-1*s2^2*s1, s1^2*s2*s1^-1*s2*s1^5*s2^-1*s1^-2*s2*s1^4")#3192#true
AbstractRotaryPolytope([ 42, 6 ], "(s1*s2^-1*s1)^2, s2*s1^4*s2^-1*s1^-1*s2^2*s1^-4*s2^2*s1^-1*(s1^-1*s2^-1*s1*s2)^2")#3192#true
AbstractRotaryPolytope([ 6, 114 ], "s1^-1*s2*s1*(s1*s2^-1)^2*s1^-1*s2*s1^2*s2^-1*s1^3*s2, (s1*s2^-2)^2, s2*s1^-1*s2^-2*s1^-1*s2^5*s1^-2*s2^11*s1^-1*s2^-7*(s1^-1*s2^4*s1^-1)^2*s2^-1*s1*s2*s1^-1*s2^-1*s1*s2")#3192#true
AbstractRotaryPolytope([ 6, 114 ], "s1^-1*s2^-1*s1*(s1*s2^-1)^2*s1^-3*s2*s1^-1, s1^-2*s2*s1^-1*(s2*s1^-1*s2)^2*s2*s1^-1, s1*s2^-1*s1*s2^2*s1^2*s2^-3, s2^2*s1*s2^-4*s1*s2^7*s1^-1*s2^-2*s1^-1*s2^2*(s2*s1^-1*s2^-1*s1)^3*s2^3*s1^-1*s2^-1*s1*s2*s1^-1*s2^-2*s1*s2^5*s1^-1*s2^-1*s1*s2^2")#3192#true
AbstractRotaryPolytope([ 114, 6 ], "s1^21*s2*s1^-3*s2*s1^2*s2^-1*s1^-3*s2*s1^9, s2*(s1*s2^-1*s1^2)^2*s2")#3192#true
AbstractRotaryPolytope([ 114, 6 ], "s1^-11*s2*s1^14*s2*s1^-3*s2^2*s1^-2*s2^-1*s1*s2*s1^-7, s1*s2^-3*(s1^-1*s2^2)^2*s1*s2^-1*s1^-1*s2*s1*s2^-1, (s1*s2^-1*s1)^2")#3192#true
RotaryManiplex([ 42, 42 ], "(s2^-1*s1^2*s2^-1)^9*s2^-6, s1^2*s2^2*(s2*s1^-1)^2*s2^-2*s1^-2*s2^-3*s1^2*s2, s2*s1^4*s2*s1^-2, s2^3*s1^2*s2^-1*s1^2*s2^2")#3192#false
RotaryManiplex([ 42, 42 ], "(s2^-2*s1*s2^-2)^8*s1^2, s2^-1*s1*s2*s1^-1*(s2*s1^-2*s2^-1*s1^2)^2, s2^2*s1^5*s2^2*s1^-1, s2^3*s1*s2^-2*s1*s2")#3192#false
RotaryManiplex([ 114, 114 ], "s2^-1*s1^-2*s2*s1^2*s2^-1*s1^-1*s2*s1, s2*s1^-1*s2^-1*s1^4*s2^2*s1^-1")#3192#false
RotaryManiplex([ 114, 114 ], "(s2^-1*s1^2*s2^-1)^28*s1^2, s1^-2*s2^3*s1*s2^-2*s1*s2^-1, s2*s1^4*s2*s1^-2")#3192#false
AbstractRotaryPolytope([ 4, 4 ], "s1^2*(s2^2*s1^-2)^6*s2*(s2*s1^-1)^4*(s2*s1^-2*s2)^5*s2")#3200#true
AbstractRotaryPolytope([ 4, 8 ], "s2^-3*s1^2*s2^2*s1^-1*(s2^-2*s1)^3*s2^-1, s1^2*(s2^2*s1^-2)^3*s2^2, (s2*s1^-1)^4")#3200#true
AbstractRotaryPolytope([ 4, 8 ], "s1^2*s2^2*s1^-1*(s1^-1*s2)^13*s2, (s2*s1^-1*s2^2)^2")#3200#true
AbstractRotaryPolytope([ 4, 8 ], "(s1^-1*s2)^5, s1*s2^2*s1*s2^-1*s1^-1*s2^2*(s1*s2^-1)^2*s1^-1*s2*s1*s2^-1, s2*s1^-1*s2^2*s1^2*s2*s1^-1*(s2^-2*s1)^2*s1*s2")#3200#true
AbstractRotaryPolytope([ 4, 8 ], "s2^-1*s1^2*(s2*s1^-1)^2*s2^-1*s1*(s2*s1^-1)^10*s2^-2*s1, (s2*s1^-1*s2^2)^2")#3200#true
AbstractRotaryPolytope([ 4, 8 ], "s2*s1^-1*s2^2*s1^2*s2*s1^-2*s2^-1*(s2^-1*s1)^3*s1*s2, s2*s1^2*s2^-1*s1*s2*s1^-1*s2^2*s1^-1*s2^-3*s1^2*s2")#3200#true
