Size,IsPolytopal
AbstractRotaryPolytope([ 12, 24 ], "s1^2*s2*s1^-1*s2^2*s1^3*s2^-1*s1^-2*s2^2*s1^2, s2*s1^-3*s2^-1*s1^2*s2^-1*s1^-3*s2*s1^-2, (s2*s1^-5)^2, s2^4*s1*s2^-3*s1*s2")#9216#true
AbstractRotaryPolytope([ 12, 24 ], "s2^-2*s1^3*s2*s1^-1*s2^-1*s1^3*s2^2*s1^-1*(s2^-1*s1)^2, (s1*s2^-3)^2, s1^3*s2^-1*(s2^-1*s1)^2*s1*s2^3*s1^-2*s2^2, s1^2*(s2*s1^-1)^2*s2*s1^2*s2^-1*s1^-1*(s1^-1*s2)^2*s1, (s2*s1^-5)^2")#9216#true
RotaryManiplex([ 12, 24 ], "s1^-2*s2^2*s1*s2^-1*s1^-2*s2*s1^2*s2^-1*s1^-1*s2*s1*s2^-1*s1^-2*s2*s1^-1, (s2*s1^-5)^2, s2*s1^2*s2*s1^-1*s2^-1*s1^2*(s1*s2^-1)^2*s1*s2, s2^4*s1*s2^-3*s1*s2")#9216#false
RotaryManiplex([ 12, 24 ], "s1^3*s2^-1*s1^-1*s2^2*s1*s2^-2*s1*s2^-1*s1^-1*s2*s1*s2^-1, s1^2*s2^2*s1^-1*s2*s1^3*s2^-1*(s1^-1*s2)^2*s1^2, (s2*s1^-5)^2, (s2*s1^-2)^4, s2*s1^2*s2*s1^-1*s2^-1*s1*s2^2*s1^-2*s2^-1*s1*s2^-2*s1^-1*(s1^-1*s2^-1*s1*s2)^2, s2^3*s1^3*s2^-2*s1*s2*s1^-2")#9216#false
RotaryManiplex([ 12, 24 ], "(s1^-1*s2)^3*s1*s2^-2*s1*s2, s1^2*s2^2*s1^-1*s2*s1^3*s2^-1*(s1^-1*s2)^2*s1^2, (s2*s1^-5)^2, s2*s1*(s2^-1*s1*s2*s1^-1)^2*s2^-1*s1*s2^2*s1^-1*s2^-2*s1*s2^2*(s2*s1^-1)^2*s2^-1*s1*s2")#9216#false
AbstractRotaryPolytope([ 12, 24 ], "(s2^-1*s1^3*s2^-1)^2*s1^2, (s2*s1^-1*s2)^2*s1^2*s2^-1*(s2^-1*s1)^2*s2, s2*s1*s2^-1*s1*s2^2*s1^-1*s2^-1*s1^2*s2^2*s1^-1*s2^-2*s1*s2*s1^-1, s2*s1^5*s2*s1^-3, s2^6*s1*s2^-5*s1*s2")#9216#true
AbstractRotaryPolytope([ 12, 24 ], "s1^2*s2*s1^-1*s2^2*s1^3*s2^-1*s1^-2*s2^2*s1^2, s1*s2^2*s1^2*s2^-1*s1^-1*s2*s1^2*s2^-4, s2*s1^-3*s2^-1*s1^2*s2^-1*s1^-3*s2*s1^-2, (s2*s1^-5)^2, s2^2*(s1*s2^-2*s1^2)^2*s2^2")#9216#true
AbstractRotaryPolytope([ 12, 24 ], "s1*s2^-1*s1*s2^2*s1^2*s2^-2*s1^-1*s2*s1, s1^2*s2*s1^-1*s2^2*s1^3*s2^-1*s1^-2*s2^2*s1^2, s1^2*s2^4*s1^2*s2^-1*s1^-1*s2^3*s1, s1*s2*(s2^2*s1*s2^-1*s1^-1)^2*s2*s1*s2^-1*s1*s2^2*s1*s2^-1, (s2*s1^-5)^2")#9216#true
RotaryManiplex([ 12, 24 ], "s1^2*s2*s1^-1*s2^2*s1*(s1*s2^-1)^2*s1^-2*s2, s1^2*s2^2*s1^-1*s2*s1^3*s2^-1*(s1^-1*s2)^2*s1^2, s1*s2^6*s1^3*s2^-1*s1^-1*s2^5*s1, (s2*s1^-5)^2")#9216#false
AbstractRotaryPolytope([ 12, 24 ], "s1^-1*s2^-1*s1^5*s2^-2*s1^-6*s2, (s1*s2^-1*s1)^4, s1^2*s2*s1^-2*s2*s1^3*s2^-1*s1^-3*s2*s1^2, s1*s2^2*s1^-1*s2*s1^2*s2^-2*s1^-1*s2*s1, s2^4*s1*s2^-3*s1*s2")#9216#true
AbstractRotaryPolytope([ 12, 24 ], "s1^2*s2^2*s1^-1*s2*s1^3*s2^-1*(s1^-1*s2)^2*s1^2, (s2*s1^-5)^2, (s2*s1^-2)^4, s2^4*s1*s2^-3*s1*s2")#9216#true
AbstractRotaryPolytope([ 12, 24 ], "s1*s2^-1*s1*s2^3*s1*s2^-2*s1^-1*s2^2, s1^2*s2^2*(s1*s2^-1)^2*s1^-2*s2^2, s2*s1^-2*s2*s1^3*s2^-1*s1^3*s2*s1^-2")#9216#true
RotaryManiplex([ 12, 24 ], "s1^2*s2*s1^-1*s2^2*s1^3*s2^-1*s1^-2*s2^2*s1^2, s2*s1^-3*s2^-1*s1^2*s2^-1*s1^-3*s2*s1^-2, (s2*s1^-5)^2, s2^2*s1^-1*s2*s1^4*s2*(s2*s1^-1)^2*s1^-1, s2^2*s1^2*s2*s1^-1*s2^-1*s1*(s2^-1*s1*s2*s1^-1)^2")#9216#false
AbstractRotaryPolytope([ 12, 24 ], "(s2*s1^-5)^2, (s2*s1^-1)^2*s2^2*s1^3*s2*s1^-2*s2^-1*s1*s2^2, s2*s1^-1*s2^3*s1^4*s2^3*s1^-1*s2, s2*s1^2*s2*s1^-1*s2^-1*s1^2*(s1*s2^-1)^2*s1*s2")#9216#true
AbstractRotaryPolytope([ 12, 24 ], "s1^2*s2^2*s1^-1*s2*s1^3*s2^-1*(s1^-1*s2)^2*s1^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, (s2*s1^-5)^2, s2^2*(s1*s2^-1)^2*s1^2*(s2*s1^-1)^2*s2^-1*s1*s2*s1^-1, s2^2*s1^2*s2*s1^-1*s2^-1*s1^2*(s2^-1*s1*s2*s1^-1)^2*s1^-1")#9216#true
RotaryManiplex([ 12, 24 ], "(s1*s2^-1)^4, s1^2*s2^2*s1*s2^-1*s1^2*s2^-1*s1^-1*s2*s1*s2^-1*s1, (s2*s1^-5)^2, s2^2*s1^2*s2*s1^-1*s2^2*s1^-1*s2^-2*s1^-2*s2")#9216#false
AbstractRotaryPolytope([ 12, 24 ], "s1^-1*s2^-1*s1^5*s2^-2*s1^-6*s2, s1*s2^-3*s1^-1*s2^2*s1^-1*s2^-3*s1^-2*s2^-2*s1^-1*s2^2, (s1*s2^-3)^2, s1*s2^-1*s1*s2^2*s1^4*s2^-2*s1^-1*s2*s1^3, (s1^2*s2^-1)^3*s1^2*s2^3")#9216#true
AbstractRotaryPolytope([ 12, 24 ], "s1*s2^2*s1^-1*s2*s1^2*s2^-2*s1^-1*s2*s1, s2*s1^-2*s2*s1^3*s2^-1*s1^3*s2*s1^-2, s2^4*s1*s2^-3*s1*s2")#9216#true
RotaryManiplex([ 12, 24 ], "(s1*s2^-3)^2, s1*s2^-1*s1*s2^2*s1^2*s2^-2*s1^-1*s2*s1, (s2*s1^-5)^2, (s2*s1^2*s2^-1*s1^-1)^2*s2*s1^-3*s2*s1^-1*s2^-1*s1^2*s2, s2^2*s1*(s1*s2^3*s1^-1*s2^-1)^2*s1*s2^2")#9216#false
AbstractRotaryPolytope([ 12, 24 ], "(s1*s2^-3)^2, s1^2*s2^-4*s1*s2*s1^-2*s2*s1^3*s2^-5*s1^2*s2^-1, s1^2*s2^2*(s1*s2^-1)^2*s1^-1*s2*s1*s2^-1, s1^2*s2*(s2*s1^2*s2^-1*s1^-1)^2*s1^-1*s2*s1*s2^-1*s1^-2*s2, (s2*s1^-5)^2")#9216#true
AbstractRotaryPolytope([ 12, 24 ], "(s1*s2^-1*s1^2)^2, s2*s1^-2*s2^4*s1^2*s2^-2*s1^-1*s2^3*s1^-1, s2*s1^-1*s2^3*s1^-1*s2*(s1^-1*s2*s1^-1)^2*s2^3, s2^2*s1^-1*s2^2*s1^3*(s2^2*s1^-1)^2, s2^2*s1^2*s2*s1^-1*s2^-2*s1^2*s2^2*s1^-1*s2^-2*s1*s2*s1^-1, s2^6*s1*s2^-5*s1*s2")#9216#true
RotaryManiplex([ 16, 16 ], "s2^-1*s1^2*(s1*s2^-1)^2*s1^-1*s2*s1^2*s2*s1^-1*s2^-1*s1^2, s2*s1^-1*s2^2*s1^3*s2^-2*s1*s2*s1^-1, s2*s1*s2^-2*s1^3*s2*(s2*s1^-1)^2")#9216#false
AbstractRotaryPolytope([ 16, 16 ], "(s1*s2^-3)^2, s1*s2^-1*s1*s2^2*s1^4*s2^-2*s1^-1*s2*s1^3, s1^2*s2^-1*s1^5*s2^-1*s1^2*s2*s1^-1*s2, s1^3*s2^2*s1^5*s2^-3*s1^-1*s2^2*s1*s2^-1")#9216#true
AbstractRotaryPolytope([ 16, 16 ], "(s1*s2^-1*s1^2)^2, s1^2*s2^5*s1^2*s2^-1*s1^-1*s2*s1*s2^-2*s1^-1*s2*s1, s2*(s1^-1*s2*s1^-1)^2*s1^-1*s2^-1*s1^2*s2^2*s1^-2*s2^-1*s1*s2, s2^2*s1^3*s2*(s1^-1*s2^2*s1^-1)^2*s2^-1*s1*s2^2")#9216#true
AbstractRotaryPolytope([ 16, 16 ], "(s1*s2^-1*s1^2)^2, s1^2*s2^2*s1^-1*s2*(s1*s2^-1)^3*(s1^-1*s2)^2, s2*(s1^-1*s2*s1^-1)^2*s1^-1*s2^-1*s1^2*s2^2*s1^-2*s2^-1*s1*s2, s2*s1^2*s2^3*(s2*s1^-1)^3*s2^-1*s1*s2^2")#9216#true
AbstractRotaryPolytope([ 16, 16 ], "s2^-3*s1^-1*s2*s1^-1*s2^-1*(s2^-1*s1^2)^2*s2^-1, s1^3*s2^-1*s1*s2^2*s1^2*s2^-3, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1")#9216#true
RotaryManiplex([ 16, 16 ], "s1^-1*s2^5*s1^-1*s2^2*s1*s2^-1*s1*s2^2, (s1*s2^-1*s1^2)^2, s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2, (s2*s1^-1*s2)^2*s1^2*s2^-2*s1^-2*s2^2*s1^-2, s2^2*s1^3*s2^-1*s1^-1*s2^2*s1^-4*s2^3")#9216#false
RotaryManiplex([ 16, 16 ], "(s2^-1*s1^3*s2^-1)^3*s1, s1*s2^-3*s1^3*s2*s1^-1*s2^-3*s1^-1*s2*s1^2, s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2, s1*(s2*s1^-1*s2)^2*s1^2*s2^-2*s1*s2^-1*s1^-1*s2*s1, s2*s1^5*s2*s1^-3, s2^4*s1^3*s2^-1*s1^3*s2^3")#9216#false
RotaryManiplex([ 16, 16 ], "(s2^-1*s1^2*s2*s1^-1*s2^-1*s1^2)^2, s1*s2^-2*s1*s2^2*s1^3*s2^-3*s1^-2*s2^-1*s1, (s1*s2^-1)^4, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, (s2*s1^-7)^2")#9216#false
AbstractRotaryPolytope([ 16, 16 ], "s2^-1*s1*s2*s1^-1*s2^-1*s1^4*s2*s1^-1*s2^-1*s1^2*s2^-1*s1, (s1*s2^-3)^2, s1^2*s2^-1*s1^5*s2^-1*s1^2*s2*s1^-1*s2")#9216#true
AbstractRotaryPolytope([ 16, 16 ], "((s2^-1*s1)^3*s2^-1)^2*s1^2, s1^-1*s2*s1^7*(s2*s1^-1)^2*s2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2^2*s1*s2^-2*s1^-3*s2*s1*s2^-5*s1*s2*s1^-1*s2^-1*s1*s2^4, s2^3*s1^-2*(s2^-1*s1)^2*s2^-2*s1*s2*s1^-1")#9216#true
RotaryManiplex([ 16, 16 ], "(s1^-1*s2)^2*s1^6*s2*s1^-1*s2^-1*s1^2*s2^2*s1^-1, s1^2*s2*s1^-1*s2*s1^5*s2^-2*s1^-1*s2*s1^3*s2^-1, s2*s1^-1*s2^2*s1^3*s2^-2*s1*s2*s1^-1, s2*s1*s2^-2*s1^3*s2*(s2*s1^-1)^2")#9216#false
AbstractRotaryPolytope([ 16, 16 ], "((s2^-1*s1)^3*s2^-1)^2*s1^2, s1^-1*s2*s1^7*(s2*s1^-1)^2*s2, s1^3*s2^-1*s1*s2^2*s1^2*s2^-3, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1*s2^2*s1^-2*s2^6*s1*s2^-1*s1^-1*s2^4*s1*s2^-3")#9216#true
AbstractRotaryPolytope([ 16, 16 ], "(s2^-1*s1^3*s2^-1)^3*s1, s1^2*s2^3*s1*s2^-3*s1^-1*s2^2*s1*s2^-4*s1^-1*s2^4, s2*s1^-1*s2*(s1*s2^-1)^2*s1^-2*s2*s1^-1*(s2^-1*s1)^2*s2, s2*s1^5*s2*s1^-3, s2*(s2*s1^-1)^2*s2*s1^2*s2^-3*s1^2*s2")#9216#true
AbstractRotaryPolytope([ 16, 16 ], "s2^-3*s1^5*s2^2*s1*s2^-1*s1^-1*s2*s1*s2^-1, ((s2^-1*s1)^3*s2^-1)^2*s1^2, s1^-1*s2*s1^7*(s2*s1^-1)^2*s2, s1^2*s2^2*(s1^2*s2^-1)^2*s1^-2*(s1^-1*s2)^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2^2*s1^-1*s2*s1^3*s2^-2*s1^2*s2*s1^-2")#9216#true
AbstractRotaryPolytope([ 16, 16 ], "s2^-5*(s1^-1*s2)^3*s2*s1*s2^-1, s1*s2^-1*s1*s2^2*s1^5*s2^2*s1^3*s2^-1, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, (s2*s1^-7)^2")#9216#true
RotaryManiplex([ 16, 16 ], "(s2^-1*s1^3*s2^-1)^3*s1, s1*s2^-1*s1*s2^3*s1*s2^-2*s1^-1*s2^2, s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2, s2*s1*s2^-1*s1^2*s2*s1^-1*(s2^-1*s1)^2*s2^-2*s1^2*s2, s2*s1^5*s2*s1^-3, s2^4*s1^3*s2^-1*s1^3*s2^3")#9216#false
RotaryManiplex([ 16, 16 ], "s1*s2^-2*s1^-1*s2*s1^-3*s2^-1*(s1*s2^-1*s1^-1*s2)^2*s1, s1*s2^-2*s1*s2^2*s1^3*s2^-3*s1^-1*s2*s1^2, s1*s2^-1*(s1^-1*s2)^2*s1^4*s2^2*s1^-1*s2*s1^2, (s1*s2^-1)^4, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, (s2*s1^-7)^2")#9216#false
AbstractRotaryPolytope([ 16, 16 ], "s1*(s1*s2^-1)^2*s1^4*s2^2*s1^2*s2^-1*s1^-1*s2, s1^3*s2^2*s1^4*s2^-1*s1^-1*s2*(s1*s2^-1)^2, (s2*s1^-7)^2, s2^4*s1*s2^-3*s1*s2")#9216#true
AbstractRotaryPolytope([ 16, 16 ], "(s2^-1*s1^3*s2^-1)^3*s1, s1^-2*s2^5*s1^2*s2^-1*s1^-1*s2*s1*s2^-2*s1^2*s2^-1, s1*(s2*s1^-1*s2)^2*s1^2*s2^-2*s1*s2^-1*s1^-1*s2*s1, s1*s2^2*s1*s2^-1*(s2^-1*s1)^2*s2^-1*s1^-1*s2*s1*s2^-3, s2*s1^5*s2*s1^-3")#9216#true
AbstractRotaryPolytope([ 16, 16 ], "(s1*s2^-1*s1^2)^2, s1^2*s2*s1^-1*s2*s1^2*s2^-1*s1^-1*s2^2*s1^-1*s2*s1*s2^-2, (s2*s1^-1*s2)^2*s1^2*s2^-2*s1^-2*s2^2*s1^-2, s2*s1^2*s2*s1^-1*s2^-2*s1*s2^4*s1^-1*s2^-1*(s2^-1*s1*s2*s1^-1)^2*s2^-2*s1*s2")#9216#true
RotaryManiplex([ 16, 16 ], "s2^-1*s1^-2*s2^2*s1^4*s2^2*s1^-1*s2*s1*s2^-2, (s1*s2^-2*s1)^2, s1^2*s2^7*s1^-1*s2^-1*s1^5, s1*s2*s1^-1*s2*s1*s2^-1*s1^2*(s1^2*s2^-1)^2*s1^-1*s2*s1^2, s2^8*s1^-8, s2^8*s1^8")#9216#false
AbstractRotaryPolytope([ 16, 16 ], "s1^-1*s2^2*s1^-1*s2^-3*s1*s2^-2*s1^-1*s2*s1*s2^-1*s1^-1*s2, s1*s2^-1*s1*s2^3*s1*s2^-2*s1^-1*s2^2, s1*(s2*s1^-1)^2*s2*s1^2*s2^-1*s1^-1*s2^2*s1^2*s2^-2, s2*s1^-3*s2^9*s1^-3, s2^2*s1^4*s2^-1*s1*s2*s1^-3, s2^4*s1^3*s2^-1*s1^3*s2^3")#9216#true
RotaryManiplex([ 16, 16 ], "s1*s2^-2*s1^5*s2^-2*s1*s2*s1^-1*s2, (s1*s2^-1)^4, (s2*s1^-7)^2, s2*(s1^3*s2^-1)^2*s1^2*s2*s1^-1*s2^-1*s1*s2")#9216#false
RotaryManiplex([ 16, 16 ], "s1*s2^-2*s1^2*s2^-1*s1^-2*s2^2*s1^-3*s2^-1, s1*s2^3*s1^5*s2^-1*(s2^-1*s1)^2, (s2*s1^-7)^2, s2*s1^3*s2*s1^-1*s2^-1*s1^3*s2*s1^-3*s2^-1*s1*s2*s1^-1")#9216#false
RotaryManiplex([ 16, 16 ], "(s2^-3*s1*s2^-3)^2*s1^2, s1^2*s2*s1^-1*s2*s1^2*s2^-1*s1^-2*s2*s1, s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2, s1^2*s2^2*s1*s2^-1*s1^3*s2^-1*s1^-1*s2*s1*s2^-1*s1^2, s2^2*s1^7*s2^3*s1^-1*s2, s2^4*s1*s2^-3*s1*s2")#9216#false
RotaryManiplex([ 16, 16 ], "(s2^-1*s1^3*s2^-1)^3*s1, s1*s2^-3*s1^3*s2*s1^-1*s2^-3*s1^-1*s2*s1^2, s1*s2^-1*s1^2*s2^2*s1^2*s2^-2*s1^-1*s2*s1^2*s2^-2, s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2, s2*s1^5*s2*s1^-3, s2^4*s1^3*s2^-1*s1^3*s2^3")#9216#false
RotaryManiplex([ 16, 16 ], "(s1^-1*s2*s1^-6)^2, (s1*s2^-3)^2, s1^2*s2*s1^-1*s2*s1^2*s2^-1*s1^-2*s2*s1, s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2, s2^2*s1*s2^-1*s1^4*s2*s1^-1*s2^-1*s1*s2*s1^-3")#9216#false
AbstractRotaryPolytope([ 16, 16 ], "s1*s2*s1^-1*s2*s1*s2^-1*s1^3*s2^-1*s1^-1*(s1^-1*s2)^2*s1, (s2*s1^-7)^2, s2^4*s1*s2^-3*s1*s2")#9216#true
RotaryManiplex([ 16, 16 ], "s1*s2^-2*s1^2*s2^-1*s1^-2*s2^2*s1^-3*s2^-1, s1*s2^3*s1^5*s2^-1*(s2^-1*s1)^2, (s2*s1^-7)^2, s2*s1^2*s2*s1^-2*s2^-1*s1^4*s2*s1^-3*s2^-1*s1*s2")#9216#false
RotaryManiplex([ 16, 16 ], "s2^-1*s1^-1*s2*s1^-2*s2^2*(s1^-1*s2*(s1*s2^-1)^2)^2*s1^-1*s2*s1^2*s2^-1, s1^2*s2^-1*s1^6*s2^-1*s1^-1*s2^-2*s1^5, s1^2*s2^2*s1^4*s2^-2*s1^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2^2*s1^-2*s2^4*s1^2*s2^2")#9216#false
RotaryManiplex([ 16, 16 ], "(s1*s2^-1*s1^2)^2, s1*s2^-1*s1*s2^3*s1*s2^-2*s1^-1*s2^2, s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2, s1*(s2*s1^-1*s2)^2*s1^2*s2^-2*s1*s2^-1*s1^-1*s2*s1, s2^2*s1^3*s2^-1*s1^-1*s2^2*s1^-4*s2^3")#9216#false
RotaryManiplex([ 16, 16 ], "((s2^-1*s1)^3*s2^-1)^2*s1^2, s1^-1*s2*s1^7*(s2*s1^-1)^2*s2, s1*s2^-2*s1^5*s2^-2*s1*s2*s1^-1*s2, s1^2*(s2*s1^-2)^2*(s2^-1*s1)^2*s1*s2^-1*s1^-1*s2")#9216#false
AbstractRotaryPolytope([ 16, 16 ], "s1*s2^-2*s1*s2^2*s1^3*s2^-3*s1^-1*s2*s1^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, (s2*s1^-7)^2, s2^3*s1^5*s2*s1^-1*s2^-1*s1*s2*s1^-1")#9216#true
RotaryManiplex([ 16, 16 ], "s2^-2*s1^2*s2^-10*s1^2, (s1^-1*s2^-1)^2, s1^-1*s2^-1*s1*s2^2*s1^3*s2^-2*s1^-1*s2*s1^-2*s2*s1^2*s2, s1^2*s2^6*s1^2*s2^-2, s2*s1^-1*s2^-1*s1^5*s2^2*s1^-2")#9216#false
AbstractRotaryPolytope([ 16, 16 ], "s1^-1*s2^2*s1^-1*s2^-3*s1*s2^-2*s1^-1*s2*s1*s2^-1*s1^-1*s2, s1*s2^-1*s1^2*s2^3*s1^2*s2^-3*s1*s2^-1, s1*s2^-1*s1*s2^3*s1*s2^-2*s1^-1*s2^2, s2*s1^-3*s2^9*s1^-3, s2^2*s1^4*s2^-1*s1*s2*s1^-3, s2^4*s1^-1*s2*s1^2*s2^-3*s1*s2*s1^-1*s2^-1*s1, s2^4*s1^3*s2^-1*s1^3*s2^3")#9216#true
RotaryManiplex([ 16, 16 ], "(s1*s2^-3)^2, s1^2*s2^2*s1^4*s2^-2*s1^2, (s2*s1^-7)^2, s2*s1*s2^-1*s1^-2*s2^2*s1^-2*s2^-2*s1*(s1*s2^-1)^2*s1*s2*s1^-1*s2^-2*s1^2*s2, s2^3*s1^3*s2^-1*s1*s2*s1^-3*s2^-2*s1*s2")#9216#false
RotaryManiplex([ 16, 16 ], "(s1*s2^-1)^4, s1^2*s2*s1^-2*s2*s1^4*s2^-1*s1^-2*s2*s1*s2^-1*s1^-1*s2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, (s2*s1^-7)^2")#9216#false
RotaryManiplex([ 16, 16 ], "(s2^-3*s1*s2^-3)^2*s1^2, s1^2*s2^-1*s1^5*s2^-1*s1^2*s2*s1^-1*s2, s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2, s2^2*s1*s2^-1*s1^4*s2*s1^-1*s2^-1*s1*s2*s1^-3, s2^2*s1^7*s2^3*s1^-1*s2, s2^4*s1*s2^-3*s1*s2")#9216#false
AbstractRotaryPolytope([ 16, 16 ], "s1^2*s2^2*(s1^2*s2^-1)^2*s1^-2*(s1^-1*s2)^2, (s2*s1^-7)^2, s2*s1^3*s2*s1^-1*s2^-1*s1^4*(s2*s1^-1)^2*s2, s2^4*s1*s2^-3*s1*s2")#9216#true
RotaryManiplex([ 16, 16 ], "s1^-1*s2*s1^-2*s2^-1*s1*s2^-1*s1^-1*(s1^-1*s2)^4*s1^2*s2^-2*s1^-1*s2^2*(s1*s2^-1)^2*s1^-2*s2, (s1*s2^-1*s1^2)^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2^2*s1^3*s2^-3*s1^-4*s2^-1*s1*s2^2")#9216#false
RotaryManiplex([ 16, 16 ], "((s2^-1*s1)^3*s2^-1)^2*s1^2, s1^-1*s2*s1^7*(s2*s1^-1)^2*s2, s1*s2^-2*s1^5*s2^-2*s1*s2*s1^-1*s2, s2*(s1^3*s2^-1)^2*s1^2*s2*s1^-1*s2^-1*s1*s2")#9216#false
RotaryManiplex([ 16, 16 ], "(s1*s2^-3)^2, s1*s2^-1*s1*s2^2*s1^4*s2^-2*s1^-1*s2*s1^3, s1^2*s2^-1*s1^5*s2^-1*s1^2*s2*s1^-1*s2, s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2")#9216#false
AbstractRotaryPolytope([ 16, 16 ], "(s2^-3*s1*s2^-3)^2*s1^2, s1^-1*s2^-1*s1^2*s2*s1^-1*s2^-1*s1^4*(s2*s1^-1)^2*s2, s1^2*s2*s1^-1*s2*s1^2*s2^-1*s1^-2*s2*s1, s1^2*s2^4*s1^-1*s2*s1*s2^-3, s2*s1*s2^-2*s1^-1*s2^3*s1^-1*s2^-2*(s2^-1*s1*s2*s1^-1)^3*s2^-1*s1*s2, s2^2*s1^7*s2^3*s1^-1*s2")#9216#true
RotaryManiplex([ 16, 16 ], "s1^2*s2^2*s1^4*s2^-2*s1^2, s2*s1^-1*s2^2*s1^3*s2^-1*s1^2*s2^2, s2*s1^2*s2*s1^-1*s2^-1*s1*s2^-2*s1^-2*s2*s1^-1*s2^-2*s1*(s1*s2^-1)^2*s2^-1*s1^2*s2, s2^2*s1^-2*s2^4*s1^2*s2^2")#9216#false
RotaryManiplex([ 16, 16 ], "s1*(s1*s2^-1)^2*s1^4*s2^2*s1^2*s2^-1*s1^-1*s2, s1^3*s2^2*s1^4*s2^-1*s1^-1*s2*(s1*s2^-1)^2, s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2, (s2*s1^-7)^2")#9216#false
AbstractRotaryPolytope([ 16, 16 ], "(s1*s2^-3)^2, s1^2*s2^-1*s1^5*s2^-1*s1^2*s2*s1^-1*s2, s1^3*s2^-1*s1*s2*(s2*s1^-1)^2*s1^-2*s2^-2")#9216#true
RotaryManiplex([ 16, 16 ], "(s1*s2^-1)^4, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, (s2*s1^-7)^2, s2*(s1^3*s2^-1)^2*s1^2*s2*s1^-1*s2^-1*s1*s2")#9216#false
AbstractRotaryPolytope([ 16, 16 ], "s1^-2*s2^-1*(s2^-1*s1)^2*s1*s2^2*s1^-2*s2^-1*s1*s2^2, s1^-1*s2^2*s1^-1*s2^-3*s1*s2^-2*s1^-1*s2*s1*s2^-1*s1^-1*s2, s1*s2^-2*s1*s2*s1^-1*s2^2*s1^-1*s2^-1*s1*s2^-2*s1^3*s2^-2, s1*s2^-1*s1*s2^3*s1*s2^-2*s1^-1*s2^2, s2*s1^-3*s2^9*s1^-3, s2^2*s1^4*s2^-1*s1*s2*s1^-3, s2^4*s1^3*s2^-1*s1^3*s2^3")#9216#true
RotaryManiplex([ 16, 16 ], "s2^-3*s1^2*s2*s1^-2*s2^-1*s1^2*s2*s1^-1*s2^-3*s1*s2^-1, s1^-1*s2^5*s1^-1*s2^2*s1*s2^-1*s1*s2^2, (s1*s2^-1*s1^2)^2, s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2, s2^2*s1^3*s2^-1*s1^-1*s2^2*s1^-4*s2^3")#9216#false
AbstractRotaryPolytope([ 16, 16 ], "(s2^-1*s1^3*s2^-1)^3*s1, s2^-1*s1^2*s2^3*s1*(s1*s2^-1)^3*s2^-1, s1*s2^3*(s2*s1*s2^-1*s1^-1)^3*s2*s1*s2^-3*s1^-1*s2^2*s1*s2^-1, s2*s1^-1*s2*(s1*s2^-1)^2*s1^-2*s2*s1^-1*(s2^-1*s1)^2*s2, s2*s1^5*s2*s1^-3")#9216#true
RotaryManiplex([ 16, 16 ], "(s1^-1*s2^-1)^2, s1^-1*s2^-1*s1*(s2*s1^-1*s2)^2*s1^-1*s2^-2*s1^-1*s2*s1^-2, (s1*s2^-1*s1^-1*s2^2*s1)^2, s1*s2^-1*s1^5*s2^-2*s1^-1*s2^2*s1*s2^-1")#9216#false
AbstractRotaryPolytope([ 16, 16 ], "(s1*s2^-1)^4, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1*s2^2*s1*s2^-2*s1^-1*s2^4*s1*s2^-1*s1^-2*(s1^-1*s2*s1*s2^-1)^2*s2^-3, s2^3*s1^5*s2*s1^-1*s2^-1*s1*s2*s1^-1")#9216#true
